playerid,dates,handle,ggr,last_12months_segment,Target_CG,bonus
1148931,11/21/2019,55.48,24.95,medium,Target,10
1155176,1/25/2020,55.45,1.4,medium,Control Group,0
1171041,5/22/2019,55.4,7.72,high,Target,20
1162357,1/15/2020,55.35,14.07,low,Target,5
1128604,5/4/2019,55.26,25,medium,Target,10
1128604,8/3/2019,55.2,9.98,medium,Target,10
1270833,12/22/2019,55.2,20.02,low,Target,5
1167618,2/2/2020,55.2,12.9,low,Target,5
1164847,9/29/2019,55.11,19.89,high,Target,20
1217510,8/22/2019,55.04,20.02,high,Control Group,0
1251036,4/10/2019,55,18.6,medium,Control Group,0
1227846,6/28/2019,55,19.12,low,Control Group,0
1210671,4/14/2019,55,10,medium,Target,10
1269553,3/29/2019,55,25,medium,Target,10
1179839,6/3/2019,55,20.2,low,Target,5
1286019,4/22/2019,55,20.1,medium,Target,10
1227846,1/3/2020,55,5,low,Control Group,0
1231623,1/11/2020,55,-16.1,low,Target,5
1304220,1/28/2020,55,19,medium,Control Group,0
1178832,9/14/2019,54.85,25.01,medium,Target,10
1241121,7/28/2019,54.84,28.84,high,Target,20
1250542,10/11/2019,54.8,39.8,low,Target,5
1155176,2/2/2020,54.65,21.77,medium,Control Group,0
1498465,1/14/2020,54.64,9.92,regnodep,Target,5
1251036,3/24/2019,54.5,20.41,medium,Control Group,0
1470539,1/5/2020,54.5,28.5,regnodep,Target,5
1231623,2/6/2019,54.4,19.84,low,Target,5
1178832,7/29/2019,54.4,18.43,medium,Target,10
1201401,12/2/2019,54.35,20.05,low,Target,5
1201401,9/29/2019,54.2,19.8,low,Target,5
1160970,5/13/2019,54,29.8,low,Control Group,0
1292405,5/28/2019,54,29.73,regnodep,Target,5
1128675,1/30/2019,54,33.52,low,Target,5
1267187,2/24/2019,54,19.95,high,Target,20
1170785,6/15/2019,53.96,25.21,medium,Target,10
1157739,2/11/2019,53.95,20.09,low,Target,5
1142305,5/1/2019,53.9,29.7,low,Target,5
1284426,4/7/2019,53.75,19.73,regnodep,Control Group,0
1164847,10/16/2019,53.61,10.46,high,Target,20
1167618,5/12/2019,53.5,34.39,low,Target,5
1157739,9/28/2019,53.36,-24.79,low,Target,5
1272164,6/16/2019,53.35,19.99,low,Target,5
1165513,9/23/2019,53.3,35.12,vip,Target,50
1157739,10/29/2019,53.3,-0.1,low,Target,5
1162357,1/4/2020,53.29,25.08,low,Target,5
1160970,7/19/2019,53.2,25.02,low,Control Group,0
1160970,7/27/2019,53.2,35.12,low,Control Group,0
1261495,1/2/2020,53.2,31.65,low,Target,5
1139939,6/5/2019,53.1,15.05,low,Target,5
1292196,8/19/2019,53.1,30.95,high,Control Group,0
1227846,2/6/2020,53.1,40,low,Control Group,0
1157739,1/9/2020,53.1,29.99,low,Target,5
1161474,9/26/2019,53.08,20.92,low,Target,5
1178832,6/7/2019,53.05,19.99,medium,Target,10
1204304,4/10/2019,53,11.95,low,Target,5
1270663,4/6/2019,53,49.5,medium,Target,10
1198664,1/25/2020,53,20,low,Target,5
1217510,6/17/2019,52.84,15.03,high,Control Group,0
1233289,1/31/2019,52.8,40.68,medium,Target,10
1160970,9/5/2019,52.8,39.88,low,Control Group,0
1303970,1/24/2020,52.8,24.3,medium,Control Group,0
1292196,12/19/2019,52.8,16.8,high,Control Group,0
1142305,2/4/2020,52.8,-50.05,low,Target,5
1170785,4/30/2019,52.75,34.6,medium,Target,10
1187561,6/2/2019,52.6,20.66,high,Target,20
1171041,10/12/2019,52.6,-12.93,high,Target,20
1251036,5/19/2019,52.5,20.15,medium,Control Group,0
1272945,1/30/2019,52.5,29.7,no bet,Target,5
1233289,4/2/2019,52.5,27.75,medium,Target,10
1227846,10/31/2019,52.5,40,low,Control Group,0
1162357,4/24/2019,52.45,20,low,Target,5
1160970,7/1/2019,52.4,29.98,low,Control Group,0
1204304,6/1/2019,52.4,9.95,low,Target,5
1217510,9/8/2019,52.39,20.03,high,Control Group,0
1227846,2/12/2019,52.35,20.05,low,Control Group,0
1148931,5/12/2019,52.28,10.13,medium,Target,10
1227846,2/1/2020,52.2,20.1,low,Control Group,0
1128604,4/9/2019,52.1,9.96,medium,Target,10
1258202,6/26/2019,52.1,20.31,low,Target,5
1190747,1/31/2019,52,29.8,high,Target,20
1158039,5/18/2019,52,25.28,vip,Target,50
1132221,5/12/2019,52,2,medium,Target,10
1188328,6/7/2019,52,15,low,Target,5
1157739,5/3/2019,52,-10.08,low,Target,5
1233289,8/2/2019,52,44.9,medium,Target,10
1421812,12/7/2019,52,-31.75,low,Target,5
1217510,6/25/2019,51.97,23.61,high,Control Group,0
1275481,2/13/2019,51.9,-0.81,regnodep,Target,5
1167618,3/2/2019,51.9,10.01,low,Target,5
1217510,3/17/2019,51.9,9.97,high,Control Group,0
1475654,1/9/2020,51.9,-47.94,low,Target,5
1445181,12/16/2019,51.85,9.87,regnodep,Target,5
1165513,8/16/2019,51.8,29.97,vip,Target,50
1204304,5/11/2019,51.75,12,low,Target,5
1178832,9/12/2019,51.66,18.17,medium,Target,10
1215456,6/5/2019,51.65,20.35,low,Control Group,0
1227846,4/19/2019,51.6,30.3,low,Control Group,0
1162357,7/6/2019,51.6,9.93,low,Target,5
1217510,4/7/2019,51.53,14.04,high,Control Group,0
1164847,5/7/2019,51.48,14.54,high,Target,20
1303970,12/30/2019,51.4,10.9,medium,Control Group,0
1204304,6/6/2019,51.39,10.14,low,Target,5
1161474,2/6/2019,51.39,20.01,low,Target,5
1178832,12/12/2019,51.34,5,medium,Target,10
1294901,6/17/2019,51.25,30,regnodep,Target,5
1385608,1/5/2020,51.25,19.75,low,Target,5
1162357,2/6/2019,51.2,19.68,low,Target,5
1181743,1/19/2020,51.2,49.5,low,Target,5
1475368,1/26/2020,51.2,29.95,medium,Target,10
1217510,8/13/2019,51.1,13.98,high,Control Group,0
1165513,5/7/2019,51,30,vip,Target,50
1297604,7/17/2019,51,30.23,medium,Target,10
1231623,10/14/2019,51,15.05,low,Target,5
1201401,12/1/2019,51,34.25,low,Target,5
1171041,5/3/2019,50.8,3.8,high,Target,20
1204304,4/14/2019,50.8,9.95,low,Target,5
1227846,12/15/2019,50.8,40.1,low,Control Group,0
1162357,12/28/2019,50.69,14.98,low,Target,5
1178832,12/16/2019,50.68,10.02,medium,Target,10
1261495,8/23/2019,50.6,12.43,low,Target,5
1139939,2/13/2019,50.5,10.01,low,Target,5
1164847,3/16/2019,50.4,18.62,high,Target,20
1258202,6/23/2019,50.4,20.14,low,Target,5
1297604,9/20/2019,50.4,29.9,medium,Target,10
1170785,5/27/2019,50.39,5.73,medium,Target,10
1227846,3/29/2019,50.3,20.3,low,Control Group,0
1170785,5/1/2019,50,25.2,medium,Target,10
1281093,3/17/2019,50,30,regnodep,Target,5
1300543,8/13/2019,50,30,regnodep,Target,5
1227846,12/19/2019,50,20,low,Control Group,0
1269553,1/10/2020,50,30,medium,Target,10
1167618,6/7/2019,49.9,19.85,low,Target,5
1261495,8/15/2019,49.9,9.75,low,Target,5
1233289,2/8/2019,49.86,40.54,medium,Target,10
1215456,2/17/2019,49.85,30.03,low,Control Group,0
1164847,6/10/2019,49.83,14.27,high,Target,20
1164847,6/22/2019,49.83,29.88,high,Target,20
1261495,11/17/2019,49.75,11.73,low,Target,5
1180308,7/22/2019,49.6,7.3,low,Target,5
1160970,12/23/2019,49.6,20.12,low,Control Group,0
1164847,4/4/2019,49.5,19.94,high,Target,20
1131401,5/16/2019,49.5,5.3,medium,Target,10
1158039,6/14/2019,49.5,33.7,vip,Target,50
1231623,12/21/2019,49.5,14.95,low,Target,5
1231623,2/3/2020,49.5,20.15,low,Target,5
1178832,4/27/2019,49.28,21.62,medium,Target,10
1178832,2/22/2019,49.25,-15.15,medium,Target,10
1296444,7/8/2019,49.2,29.98,regnodep,Target,5
1227846,10/20/2019,49.2,40.2,low,Control Group,0
1299413,1/22/2020,49.2,-40.73,medium,Target,10
1263148,2/4/2019,49.1,40.05,vip,Target,50
1270833,4/23/2019,49.05,6.44,low,Target,5
1227846,1/26/2019,49,20.4,low,Control Group,0
1134657,8/4/2019,49,24.9,low,Target,5
1258202,7/11/2019,49,23.45,low,Target,5
1217510,9/21/2019,48.97,17.01,high,Control Group,0
1178832,10/9/2019,48.77,15.08,medium,Target,10
1170277,3/15/2019,48.75,46.25,high,Target,20
1157739,9/30/2019,48.75,15.13,low,Target,5
1167618,7/10/2019,48.7,29.95,low,Target,5
1128604,4/6/2019,48.6,20.01,medium,Target,10
1215456,6/6/2019,48.6,25.03,low,Control Group,0
1142305,6/28/2019,48.6,22.3,low,Target,5
1227846,9/22/2019,48.5,39.9,low,Control Group,0
1231623,12/11/2019,48.5,25.15,low,Target,5
1259556,12/14/2019,48.5,4.91,low,Control Group,0
1233289,6/18/2019,48.4,30.85,medium,Target,10
1227846,2/2/2020,48.4,40,low,Control Group,0
1167618,7/26/2019,48.3,20.1,low,Target,5
1178832,4/7/2019,48.2,19.7,medium,Target,10
1299201,8/1/2019,48.2,29.69,regnodep,Target,5
1485217,1/8/2020,48.15,29.49,regnodep,Target,5
1148935,11/21/2019,48.1,25.01,medium,Target,10
1196912,3/27/2019,48,4.9,medium,Target,10
1204304,7/16/2019,48,12.6,low,Target,5
1338987,9/21/2019,48,26,regnodep,Target,5
1196912,10/18/2019,48,24.9,medium,Target,10
1231623,1/4/2020,48,24.72,low,Target,5
1204304,3/26/2019,47.85,10,low,Target,5
1178832,7/8/2019,47.72,24.86,medium,Target,10
1158811,6/27/2019,47.7,25.15,low,Target,5
1131401,9/2/2019,47.7,25.05,medium,Target,10
1161474,12/3/2019,47.7,20.01,low,Target,5
1263148,1/28/2019,47.6,39.91,vip,Target,50
1445628,1/16/2020,47.6,10.06,medium,Target,10
1133225,6/27/2019,47.5,25.15,medium,Target,10
1261495,10/6/2019,47.5,35.7,low,Target,5
1296356,9/17/2019,47.5,20.02,low,Control Group,0
1139939,5/13/2019,47.4,15.21,low,Target,5
1227846,3/23/2019,47.4,-4.3,low,Control Group,0
1296356,7/21/2019,47.4,20.22,low,Control Group,0
1258202,3/25/2019,47.2,20.25,low,Target,5
1497991,1/14/2020,47.1,9.67,regnodep,Target,5
1204304,5/18/2019,47,10.1,low,Target,5
1269553,3/18/2019,47,19.5,medium,Target,10
1196912,4/3/2019,47,5,medium,Target,10
1178832,2/6/2020,46.98,18,medium,Target,10
1178832,5/18/2019,46.9,14.78,medium,Target,10
1215456,1/22/2019,46.85,9.97,low,Control Group,0
1299800,8/7/2019,46.8,29.75,regnodep,Control Group,0
1231623,10/16/2019,46.75,5,low,Target,5
1204304,2/17/2019,46.6,12,low,Target,5
1162357,11/21/2019,46.6,20.01,low,Target,5
1215456,6/8/2019,46.55,20.01,low,Control Group,0
1165513,7/30/2019,46.55,20,vip,Target,50
1164847,5/25/2019,46.53,10.17,high,Target,20
1215456,7/6/2019,46.51,4.95,low,Control Group,0
1167618,4/2/2019,46.5,20.1,low,Target,5
1231623,1/13/2020,46.5,15.15,low,Target,5
1438655,12/9/2019,46.5,4.5,low,Target,5
1231623,2/12/2019,46.4,19.86,low,Target,5
1261495,2/20/2019,46.4,19.96,low,Target,5
1131401,5/30/2019,46.4,16.05,medium,Target,10
1139939,8/16/2019,46.4,20.11,low,Target,5
1131401,9/5/2019,46.4,20,medium,Target,10
1499652,1/16/2020,46.31,9.91,regnodep,Target,5
1174496,10/21/2019,46.2,14.9,low,Control Group,0
1217510,3/9/2019,46.15,25.01,high,Control Group,0
1275924,2/18/2019,46.1,-6.4,regnodep,Target,5
1270030,4/10/2019,46,10,high,Control Group,0
1186173,4/27/2019,46,7.6,low,Target,5
1280754,3/15/2019,46,10,regnodep,Target,5
1259556,5/20/2019,46,2.78,low,Control Group,0
1165513,1/30/2019,46,30.03,vip,Target,50
1187561,6/28/2019,46,33.87,high,Target,20
1283955,11/5/2019,46,-7.8,low,Target,5
1465399,1/3/2020,46,10,low,Target,5
1347143,1/18/2020,46,8.2,low,Target,5
1195690,11/17/2019,45.8,20.35,high,Control Group,0
1231623,1/18/2020,45.75,34.8,low,Target,5
1204304,3/24/2019,45.7,12,low,Target,5
1250416,2/2/2019,45.69,4.94,low,Control Group,0
1297604,9/21/2019,45.6,20.05,medium,Target,10
1243829,2/11/2019,45.55,9.99,low,Target,5
1164847,7/13/2019,45.54,9.81,high,Target,20
1227846,1/22/2019,45.5,19.7,low,Control Group,0
1194792,2/20/2019,45.5,29.75,high,Target,20
1148646,5/14/2019,45.5,19.7,low,Control Group,0
1296799,7/9/2019,45.5,9.5,regnodep,Target,5
1231623,12/30/2019,45.5,-60.25,low,Target,5
1347143,1/26/2020,45.5,20.85,low,Target,5
1227846,2/9/2019,45.48,19.98,low,Control Group,0
1190747,2/16/2019,45.48,21.69,high,Target,20
1217510,6/2/2019,45.4,18.99,high,Control Group,0
1131401,1/24/2020,45.4,24.85,medium,Target,10
1128604,4/13/2019,45.3,15,medium,Target,10
1258202,6/17/2019,45.3,20.21,low,Target,5
1139939,7/9/2019,45.2,9.78,low,Target,5
1289732,5/7/2019,45.15,29.55,regnodep,Target,5
1188328,8/7/2019,45.15,32.21,low,Target,5
1161474,11/26/2019,45.07,20.01,low,Target,5
1261495,12/24/2019,45.05,-35.68,low,Target,5
1252502,6/5/2019,45,-18,medium,Target,10
1227846,7/15/2019,45,20.25,low,Control Group,0
1368414,10/30/2019,45,5,low,Target,5
1231623,11/2/2019,45,10.3,low,Target,5
1167618,11/9/2019,45,15.25,low,Target,5
1302559,11/10/2019,45,20.25,high,Target,20
1331154,1/12/2020,45,12.5,high,Target,20
1204304,5/19/2019,44.85,12,low,Target,5
1267187,2/28/2019,44.8,19.8,high,Target,20
1131401,7/13/2019,44.8,24.8,medium,Target,10
1273263,10/28/2019,44.8,30.1,regnodep,Target,5
1261495,7/1/2019,44.79,12.09,low,Target,5
1167420,5/19/2019,44.72,20.01,vip,Control Group,0
1302836,9/15/2019,44.7,21.96,low,Control Group,0
1171041,2/22/2019,44.6,19.91,high,Target,20
1180308,7/21/2019,44.6,-1.9,low,Target,5
1157739,10/22/2019,44.6,-30.05,low,Target,5
1283955,2/6/2020,44.6,10.2,low,Target,5
1164847,12/31/2019,44.55,20.02,high,Target,20
1162357,1/29/2020,44.55,21.83,low,Target,5
1240330,4/26/2019,44.5,28.48,low,Control Group,0
1258202,3/20/2019,44.5,20,low,Target,5
1190747,9/20/2019,44.5,25.55,high,Target,20
1251036,2/13/2019,44.4,12.74,medium,Control Group,0
1196912,3/20/2019,44.4,12.5,medium,Target,10
1227846,10/22/2019,44.4,20.1,low,Control Group,0
1171041,11/6/2019,44.35,8.1,high,Target,20
1161474,10/11/2019,44.35,20.01,low,Target,5
1287194,6/7/2019,44.25,29.86,low,Target,5
1165513,9/12/2019,44.25,19.9,vip,Target,50
1164847,6/26/2019,44.23,18.28,high,Target,20
1167618,3/21/2019,44.1,24.08,low,Target,5
1160970,4/13/2019,44,29.85,low,Control Group,0
1267468,5/2/2019,44,16,medium,Target,10
1167618,2/9/2019,44,-10.07,low,Target,5
1165350,1/30/2019,44,19.82,low,Control Group,0
1132221,4/26/2019,44,20,medium,Target,10
1258202,3/19/2019,44,20.12,low,Target,5
1160970,8/14/2019,44,35.04,low,Control Group,0
1233289,7/13/2019,44,31.14,medium,Target,10
1233289,7/17/2019,44,39.96,medium,Target,10
1128675,2/7/2019,43.9,20,low,Target,5
1161474,11/10/2019,43.87,19.96,low,Target,5
1204304,6/2/2019,43.8,10.05,low,Target,5
1250542,1/29/2020,43.6,29.95,low,Target,5
1227846,7/17/2019,43.5,24.9,low,Control Group,0
1296808,11/20/2019,43.5,25.75,high,Target,20
1227846,8/20/2019,43.4,20.7,low,Control Group,0
1240330,12/24/2019,43.4,25.32,low,Control Group,0
1139939,3/14/2019,43.35,14.95,low,Target,5
1204304,7/18/2019,43.35,10.9,low,Target,5
1204304,2/1/2019,43.3,8.9,low,Target,5
1459690,12/29/2019,43.2,9.8,regnodep,Control Group,0
1227846,12/10/2019,43.2,20,low,Control Group,0
1233289,9/15/2019,43.2,16.34,medium,Target,10
1139939,7/31/2019,43.15,14.95,low,Target,5
1148931,6/29/2019,43.14,15.21,medium,Target,10
1180308,11/15/2019,43.1,2.5,low,Target,5
1131401,2/6/2020,43.1,30.05,medium,Target,10
1148931,5/2/2019,43.06,25.16,medium,Target,10
1242483,1/26/2019,43,21,low,Target,5
1275924,2/19/2019,43,10.7,regnodep,Target,5
1227846,3/2/2019,43,19.5,low,Control Group,0
1233289,2/15/2019,43,34,medium,Target,10
1265805,3/21/2019,43,20,low,Target,5
1132221,6/5/2019,43,5,medium,Target,10
1231623,10/19/2019,43,14.7,low,Target,5
1387361,10/31/2019,43,34.65,low,Target,5
1302559,11/24/2019,43,32.05,high,Target,20
1227846,2/15/2019,42.9,20.36,low,Control Group,0
1466815,1/26/2020,42.83,14.23,low,Target,5
1287714,4/30/2019,42.75,29.35,regnodep,Target,5
1175012,6/3/2019,42.69,28.29,medium,Target,10
1204304,2/18/2019,42.64,9.74,low,Target,5
1164847,6/13/2019,42.6,20.16,high,Target,20
1133225,11/27/2019,42.6,25.7,medium,Target,10
1167618,5/3/2019,42.5,17.65,low,Target,5
1133225,3/7/2019,42.5,5.05,medium,Target,10
1167618,7/27/2019,42.5,9.81,low,Target,5
1464727,1/3/2020,42.5,40.25,low,Target,5
1180308,9/12/2019,42.4,1.8,low,Target,5
1161474,2/20/2019,42.33,20,low,Target,5
1217251,3/28/2019,42.3,10.13,medium,Target,10
1133225,2/4/2020,42.24,25.04,medium,Target,10
1167618,8/30/2019,42.2,29.88,low,Target,5
1466815,1/27/2020,42.2,17.15,low,Target,5
1161474,7/25/2019,42.15,20,low,Target,5
1215456,2/13/2019,42.1,19.75,low,Control Group,0
1148935,7/5/2019,42.06,10.05,medium,Target,10
1285102,4/26/2019,42,15,low,Target,5
1204304,2/11/2019,42,10,low,Target,5
1261495,4/26/2019,42,9.75,low,Target,5
1269553,6/9/2019,42,24.5,medium,Target,10
1196912,6/12/2019,42,5.1,medium,Target,10
1133225,6/20/2019,42,34.8,medium,Target,10
1133225,8/8/2019,42,29.75,medium,Target,10
1370133,11/2/2019,42,27,low,Target,5
1445628,1/30/2020,42,-5,medium,Target,10
1283955,1/31/2020,42,-4.6,low,Target,5
1391374,12/17/2019,42,20,medium,Target,10
1165513,1/14/2020,41.97,23.08,vip,Target,50
1178832,12/23/2019,41.96,5.32,medium,Target,10
1157739,9/25/2019,41.8,10.03,low,Target,5
1161474,4/21/2019,41.71,19.99,low,Target,5
1279720,3/9/2019,41.7,30,regnodep,Control Group,0
1233289,2/22/2019,41.6,4.9,medium,Target,10
1215456,3/29/2019,41.6,19.61,low,Control Group,0
1160970,11/4/2019,41.6,-5.04,low,Control Group,0
1131401,11/24/2019,41.6,25.1,medium,Target,10
1292547,5/30/2019,41.54,30,regnodep,Target,5
1148646,2/6/2019,41.5,10.1,low,Control Group,0
1231623,10/17/2019,41.5,20.25,low,Target,5
1136220,3/29/2019,41.4,27.5,medium,Control Group,0
1276838,2/20/2019,41.26,30,regnodep,Target,5
1204304,6/4/2019,41.2,11.9,low,Target,5
1259556,5/19/2019,41.2,17.21,low,Control Group,0
1139939,9/24/2019,41.2,17.22,low,Target,5
1131401,10/10/2019,41.2,19.75,medium,Target,10
1204304,7/11/2019,41.1,10.15,low,Target,5
1215456,1/25/2019,41.02,4.96,low,Control Group,0
1282644,3/27/2019,41,10,regnodep,Target,5
1261495,3/26/2019,41,15.25,low,Target,5
1158039,3/28/2019,41,30.46,vip,Target,50
1178832,9/25/2019,40.92,27.98,medium,Target,10
1240330,11/10/2019,40.89,16.24,low,Control Group,0
1178832,6/16/2019,40.85,20,medium,Target,10
1251036,4/29/2019,40.85,15.1,medium,Control Group,0
1272164,5/17/2019,40.8,10.09,low,Target,5
1165350,3/8/2019,40.8,32.7,low,Control Group,0
1155176,12/24/2019,40.8,20,medium,Control Group,0
1250542,10/25/2019,40.8,40.05,low,Target,5
1258202,3/29/2019,40.7,20.34,low,Target,5
1466815,1/6/2020,40.6,18.6,low,Target,5
1157739,12/21/2019,40.6,5.15,low,Target,5
1299413,2/6/2020,40.53,10,medium,Target,10
1171041,4/15/2019,40.5,15.7,high,Target,20
1150380,1/29/2019,40.5,19.97,low,Control Group,0
1237560,9/7/2019,40.5,9.85,vip,Control Group,0
1231623,11/13/2019,40.5,19.95,low,Target,5
1188328,5/1/2019,40.4,30.15,low,Target,5
1160970,9/7/2019,40.4,29.8,low,Control Group,0
1160970,9/29/2019,40.4,25.48,low,Control Group,0
1131401,9/6/2019,40.4,24.8,medium,Target,10
1165513,6/4/2019,40.3,19.98,vip,Target,50
1167420,7/9/2019,40.3,10,vip,Control Group,0
1161474,1/18/2020,40.3,19.97,low,Target,5
1180429,1/7/2020,40.25,29.75,low,Target,5
1204304,5/16/2019,40.2,12.05,low,Target,5
1180308,7/28/2019,40.2,1.2,low,Target,5
1162357,6/6/2019,40.2,29.95,low,Target,5
1269553,4/16/2019,40,20,medium,Target,10
1376908,10/16/2019,40,10,regnodep,Target,5
1233289,12/1/2019,40,-58.1,medium,Target,10
1438655,12/23/2019,40,19.85,low,Target,5
1281511,12/21/2019,40,-40,low,Target,5
1281511,12/23/2019,40,10,low,Target,5
1204304,2/9/2019,39.99,12.19,low,Target,5
1261495,10/30/2019,39.9,29.4,low,Target,5
1217510,12/1/2019,39.9,11.01,high,Control Group,0
1165513,3/31/2019,39.85,22.9,vip,Target,50
1261495,10/9/2019,39.8,14.3,low,Target,5
1250542,11/27/2019,39.8,25.05,low,Target,5
1215456,3/6/2019,39.77,10,low,Control Group,0
1217510,1/27/2019,39.75,20.02,high,Control Group,0
1164847,6/18/2019,39.7,8.7,high,Target,20
1270833,12/21/2019,39.7,0.91,low,Target,5
1148646,2/13/2019,39.55,9.89,low,Control Group,0
1227846,7/31/2019,39.5,25.11,low,Control Group,0
1217510,2/4/2020,39.5,12,high,Control Group,0
1251036,5/29/2019,39.4,24.8,medium,Control Group,0
1275092,4/27/2019,39.4,10.05,medium,Target,10
1204304,2/5/2019,39.3,11.95,low,Target,5
1196912,3/19/2019,39.3,-7.5,medium,Target,10
1157739,4/18/2019,39.3,-10.15,low,Target,5
1300377,8/12/2019,39.3,29.71,regnodep,Target,5
1217510,10/23/2019,39.24,18,high,Control Group,0
1237560,3/12/2019,39.2,26.8,vip,Control Group,0
1217510,4/5/2019,39.2,26.07,high,Control Group,0
1250542,11/11/2019,39.2,24.75,low,Target,5
1299413,12/28/2019,39.18,29.98,medium,Target,10
1201401,9/28/2019,39.1,29.7,low,Target,5
1178832,1/15/2020,39.1,20.2,medium,Target,10
1171041,2/21/2019,39,22.22,high,Target,20
1160970,4/27/2019,39,-4.4,low,Control Group,0
1251036,4/11/2019,39,20.1,medium,Control Group,0
1293616,6/7/2019,39,30,regnodep,Control Group,0
1128675,4/30/2019,39,10.04,low,Target,5
1190747,8/10/2019,39,25.6,high,Target,20
1133225,7/9/2019,39,30,medium,Target,10
1200495,7/31/2019,39,5.1,low,Target,5
1227846,10/16/2019,39,19.9,low,Control Group,0
1136220,10/2/2019,39,25.2,medium,Control Group,0
1520554,1/25/2020,39,3.99,regnodep,Target,5
1204304,3/29/2019,38.9,9.85,low,Target,5
1160970,8/10/2019,38.8,-16.76,low,Control Group,0
1157739,11/20/2019,38.8,15,low,Target,5
1133225,9/24/2019,38.72,-177.23,medium,Target,10
1204304,7/7/2019,38.7,12,low,Target,5
1261495,7/9/2019,38.69,16.59,low,Target,5
1178832,3/27/2019,38.68,20.01,medium,Target,10
1204304,7/1/2019,38.65,10,low,Target,5
1269922,6/14/2019,38.6,19.82,low,Target,5
1259556,6/29/2019,38.55,14.96,low,Control Group,0
1232188,1/30/2019,38.5,10,vip,Target,50
1266316,11/15/2019,38.5,30.55,low,Control Group,0
1215456,1/30/2019,38.46,19.9,low,Control Group,0
1178832,2/20/2019,38.41,5.42,medium,Target,10
1139939,4/24/2019,38.4,15.4,low,Target,5
1128675,5/28/2019,38.4,10.1,low,Target,5
1131401,7/6/2019,38.4,5.8,medium,Target,10
1275092,12/20/2019,38.4,10.36,medium,Target,10
1128453,1/12/2020,38.4,15.16,low,Target,5
1132221,2/28/2019,38.3,5.3,medium,Target,10
